0,1
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-027/b06-027-05-01.png,Strauss
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011o/g06-011o-03-07.png,he
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045d/g06-045d-05-04.png,its
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-005/l04-005-01-09.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-056/d06-056-05-02.png,cause
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-112/m02-112-01-00.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-082/n06-082-03-04.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j01/j01-059/j01-059-04-06.png,passes
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p03/p03-158/p03-158-05-07.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-021a/c03-021a-00-05.png,is
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-050l/g06-050l-02-00.png,In
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-116/b04-116-02-06.png,rash
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045k/g06-045k-02-02.png,give
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g01/g01-019/g01-019-05-00.png,that
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-107/e01-107-07-03.png,proficient
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-111/d06-111-05-08.png,your
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-011j/g06-011j-01-06.png,he
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-018b/g06-018b-05-00.png,this
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k02/k02-067/k02-067-04-03.png,stengah
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-058/g03-058-04-01.png,thought
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-137/r06-137-05-02.png,her
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-087a/c03-087a-04-07.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-146/n02-146-00-06.png,but
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-027/b06-027-09-01.png,great
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p02/p02-135/p02-135-04-04.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-087b/c03-087b-04-06.png,desolation
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026h/g06-026h-00-00.png,A
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-173/l01-173-04-00.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a03/a03-009/a03-009-00-04.png,apparent
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p03/p03-057/p03-057-05-04.png,she
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-128/b04-128-05-01.png,on
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-052/h04-052-01-04.png,no
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-022/a05-022-00-00.png,It
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-040/f02-040-07-06.png,University
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c02/c02-035/c02-035-02-03.png,1944
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-064/b06-064-04-06.png,active
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-007/a01-007-00-04.png,Labour
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026n/g06-026n-05-07.png,Whigs
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-133/n06-133-04-12.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h02/h02-040/h02-040-04-05.png,was
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-004/a06-004-02-03.png,like
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-119/e04-119-03-00.png,shift
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-064/k04-064-05-00.png,lack
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-093/f04-093-01-00.png,was
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-099/k04-099-06-03.png,former
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g01/g01-008/g01-008-08-01.png,skill
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-146/n02-146-03-11.png,cluster
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026j/g06-026j-06-05.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-079/m01-079-02-00.png,at
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-083/m02-083-03-01.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-085/l07-085-01-05.png,Max
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-055/g04-055-08-01.png,help
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-023/b01-023-06-03.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-028/f04-028-01-02.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-049/g03-049-05-04.png,men
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k07/k07-176/k07-176-01-05.png,it
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045k/g06-045k-02-05.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b05/b05-042/b05-042-02-00.png,instructions
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m06/m06-067/m06-067-05-11.png,World
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-011x/a01-011x-08-07.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-100/n06-100-05-03.png,way
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-011u/a01-011u-05-07.png,violently
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-126/r06-126-02-06.png,It
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-128/a01-128-05-03.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-104/g04-104-03-11.png,wards
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-099/a05-099-00-03.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-036/f02-036-03-02.png,warranted
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-081/g04-081-00-06.png,leave
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-129/l01-129-06-02.png,took
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-026a/g07-026a-06-04.png,own
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-109/g06-109-01-08.png,bed
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031j/g06-031j-01-06.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-047d/g06-047d-03-07.png,unorthodox
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-135/l07-135-00-04.png,on
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-015/d06-015-03-04.png,do
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c02/c02-059/c02-059-09-06.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-093/k04-093-04-05.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-128/a01-128-08-00.png,three
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d07/d07-082/d07-082-06-03.png,Levi
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-032/b06-032-01-01.png,leadership
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-008/d04-008-04-03.png,used
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-010/a04-010-03-01.png,many
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n03/n03-103/n03-103-08-06.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e06/e06-070/e06-070-02-10.png,With
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-071/b06-071-03-00.png,Government
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k03/k03-152/k03-152-07-08.png,he
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-076/f02-076-05-06.png,Does
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-022a/g07-022a-01-01.png,wrote
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p03/p03-173/p03-173-01-11.png,Why
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-032/g03-032-05-03.png,Later
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-143/l01-143-02-06.png,holding
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p02/p02-105/p02-105-04-00.png,would
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-125/d04-125-00-08.png,God
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-049/m01-049-06-03.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-218/n04-218-03-08.png,as
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-018k/g06-018k-01-01.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-028/h07-028-07-00.png,centres
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-164/m04-164-06-11.png,met
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-087a/c03-087a-05-04.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026o/g06-026o-03-08.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-108/e07-108-01-06.png,customers
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-002/f07-002-08-04.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n01/n01-031/n01-031-03-04.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-103/b04-103-02-02.png,their
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f02/f02-036/f02-036-08-04.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j06/j06-026/j06-026-03-01.png,surface
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-080/c06-080-04-04.png,Hollywood-
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-044a/h07-044a-04-00.png,commercial
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-021f/c03-021f-06-02.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k07/k07-176/k07-176-00-01.png,youngsters
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b05/b05-017/b05-017-04-03.png,occurred
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h05/h05-012/h05-012-01-02.png,payments
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-035/h04-035-00-05.png,declined
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026p/g06-026p-03-00.png,While
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-105/l01-105-10-06.png,disarranged
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e06/e06-000/e06-000-03-01.png,caused
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-031/a04-031-08-00.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-008/a02-008-01-02.png,Secretary
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-031/a04-031-03-04.png,Ogden
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-032b/f07-032b-09-04.png,opinion
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-083/c06-083-00-08.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-024b/f07-024b-02-06.png,When
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-087/l04-087-05-00.png,gasped
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-086/d04-086-02-06.png,depict
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-007/h07-007-02-04.png,offering
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037m/g06-037m-00-01.png,grant
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-113/a05-113-09-01.png,little
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-095/e04-095-00-02.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e06/e06-053/e06-053-03-06.png,of
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-187/l07-187-07-02.png,was
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-031/n04-031-06-07.png,with
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b05/b05-079/b05-079-05-04.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n06/n06-133/n06-133-02-00.png,shack
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a03/a03-014/a03-014-05-03.png,been
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d05/d05-040/d05-040-02-03.png,reverence
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h06/h06-089/h06-089-04-05.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j04/j04-076/j04-076-00-04.png,five
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m02/m02-072/m02-072-00-06.png,his
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-022/r06-022-02-09.png,woke
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g04/g04-007/g04-007-00-06.png,especially
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-032b/f07-032b-06-02.png,no
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-060a/h07-060a-07-01.png,lease
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a03/a03-043/a03-043-06-02.png,as
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-000/h04-000-07-01.png,between
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-053/d04-053-02-04.png,Help
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-122u/a01-122u-03-06.png,us
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-071/l04-071-00-09.png,abandoned
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-108/e07-108-00-04.png,useful
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h07/h07-028/h07-028-03-01.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j04/j04-061/j04-061-00-11.png,internal
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-053/r06-053-05-04.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-064/g03-064-02-04.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-111/a02-111-07-02.png,cancelled
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d07/d07-102/d07-102-03-01.png,court
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-011/f04-011-03-08.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-086/e07-086-07-04.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-058x/a01-058x-07-04.png,did
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-018j/g06-018j-03-10.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-124/a06-124-00-09.png,going
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-100/m01-100-04-09.png,assessed
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-130/l04-130-04-04.png,letter
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b03/b03-087/b03-087-04-08.png,until
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-043u/a01-043u-07-03.png,there
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-019a/f07-019a-02-04.png,-
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-014u/a01-014u-06-03.png,telephoned
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-020/d06-020-07-03.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-058/g03-058-04-06.png,but
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-108/e07-108-04-01.png,carriage
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-037/a02-037-06-00.png,essential
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a03/a03-011/a03-011-03-05.png,more
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-100/d06-100-00-08.png,our
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-028a/f07-028a-04-09.png,did
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-050h/g06-050h-03-08.png,Anglesey
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-018h/g06-018h-01-10.png,In
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045r/g06-045r-02-03.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-099/a04-099-01-01.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-106/k04-106-04-09.png,an
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-016/g03-016-02-03.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-069/a05-069-01-03.png,Mr.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-136/l04-136-02-01.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k07/k07-134/k07-134-04-05.png,She
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-209/n04-209-04-06.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m03/m03-110/m03-110-01-00.png,Mr
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g01/g01-019/g01-019-07-04.png,Brest
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045g/g06-045g-01-02.png,Ponsonby
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-000/n04-000-00-01.png,face
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g01/g01-031/g01-031-07-00.png,return
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/p06/p06-248/p06-248-02-07.png,talking
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-095/e04-095-06-00.png,with
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-026/a01-026-00-02.png,MACLEOD
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-042d/g06-042d-02-03.png,1830
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-003b/c03-003b-04-08.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-006/f07-006-02-06.png,thrifty
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-050h/g06-050h-05-07.png,easily
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-032/e01-032-10-07.png,men
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-030u/a01-030u-08-02.png,said
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-096c/c03-096c-05-08.png,their
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m06/m06-076/m06-076-05-04.png,gesture
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-024b/f07-024b-02-02.png,roasting
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-043/a04-043-03-01.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-057/a02-057-02-06.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-003b/c03-003b-00-04.png,filmed
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-039/a05-039-05-03.png,Nationalists
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-063/d06-063-00-05.png,people
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-095/m01-095-07-01.png,back
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-099/a05-099-05-02.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/k04/k04-099/k04-099-02-00.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031o/g06-031o-05-05.png,be
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d01/d01-118/d01-118-04-05.png,left
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c03/c03-021c/c03-021c-08-03.png,while
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e07/e07-101/e07-101-07-05.png,no
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-072/d06-072-06-05.png,in
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g03/g03-016/g03-016-05-02.png,sacrifices
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-095/a06-095-06-05.png,imparted
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g07/g07-000a/g07-000a-07-02.png,-
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031f/g06-031f-04-09.png,had
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f07/f07-084a/f07-084a-04-00.png,household
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f01/f01-070/f01-070-07-06.png,Are
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-082a/n02-082a-03-01.png,Whom
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-042/b06-042-10-00.png,appalled
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-103/c06-103-03-04.png,a
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f03/f03-169/f03-169-04-01.png,you
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-111/l07-111-02-00.png,I
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e04/e04-038/e04-038-01-08.png,Finally
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031o/g06-031o-00-03.png,frightful
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-128/c06-128-04-03.png,cot
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-141/l04-141-05-06.png,up
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a05/a05-104/a05-104-05-05.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-131/l07-131-03-04.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-131/m04-131-01-04.png,Driver
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/j07/j07-000/j07-000-03-04.png,exchangers
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c04/c04-105/c04-105-01-00.png,Rolly
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-037r/g06-037r-02-01.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b01/b01-033/b01-033-05-03.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-004/n02-004-04-06.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-042b/g06-042b-05-00.png,German
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-098/n02-098-03-02.png,confidential
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-031m/g06-031m-05-01.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n01/n01-000/n01-000-06-04.png,telephone
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d06/d06-100/d06-100-04-09.png,drag
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-116/c06-116-07-08.png,Pullman
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d04/d04-101/d04-101-02-01.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-096/b04-096-04-00.png,to
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m04/m04-190/m04-190-04-09.png,his
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-030/a01-030-03-02.png,Britain
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-030/a01-030-02-09.png,secret
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-007/h04-007-05-05.png,couples
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e06/e06-033/e06-033-05-00.png,Knoll
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-026i/g06-026i-04-05.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c06/c06-100/c06-100-04-07.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h02/h02-012/h02-012-04-01.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-091u/a01-091u-03-02.png,Government
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n04/n04-048/n04-048-04-01.png,and
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/e01/e01-018/e01-018-02-06.png,round
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/c02/c02-049/c02-049-08-02.png,jokes
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l01/l01-111/l01-111-07-00.png,2gime
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/g06/g06-045d/g06-045d-05-07.png,the
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/n02/n02-109/n02-109-00-02.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l04/l04-034/l04-034-06-01.png,his
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a01/a01-087u/a01-087u-04-01.png,statement
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-027/r06-027-01-09.png,","
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a04/a04-103/a04-103-07-06.png,could
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b04/b04-066/b04-066-01-05.png,up
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d01/d01-049/d01-049-08-03.png,Gospel
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/b06/b06-004/b06-004-03-00.png,were
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/r06/r06-049/r06-049-06-06.png,was
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/l07/l07-085/l07-085-04-06.png,but
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a06/a06-095/a06-095-03-04.png,.
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/m01/m01-017/m01-017-06-03.png,his
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/d01/d01-056/d01-056-04-03.png,other
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/a02/a02-086/a02-086-04-07.png,""""
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/f04/f04-011/f04-011-09-02.png,whom
/home/dom/ml-project-2-syc-group/data/iam_dataset/words/h04/h04-055/h04-055-07-06.png,and
